,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
24297,2000-04-02,Palestine,Pakistan,2.0,0.0,AFC Asian Cup qualification,Doha,Qatar,True
24298,2000-04-02,Panama,Honduras,1.0,0.0,FIFA World Cup qualification,Panama City,Panama,False
24299,2000-04-02,Qatar,Kazakhstan,3.0,1.0,AFC Asian Cup qualification,Doha,Qatar,False
24300,2000-04-02,Syria,Iran,0.0,1.0,AFC Asian Cup qualification,Damascus,Syria,False
24301,2000-04-02,Trinidad and Tobago,Dominican Republic,3.0,0.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
24302,2000-04-04,Bahrain,Iran,1.0,0.0,AFC Asian Cup qualification,Damascus,Syria,True
24303,2000-04-04,Malaysia,Taiwan,2.0,3.0,AFC Asian Cup qualification,Bangkok,Thailand,True
24304,2000-04-04,Palestine,Jordan,1.0,5.0,AFC Asian Cup qualification,Doha,Qatar,True
24305,2000-04-04,Qatar,Pakistan,5.0,0.0,AFC Asian Cup qualification,Doha,Qatar,False
24306,2000-04-04,Syria,Maldives,6.0,0.0,AFC Asian Cup qualification,Damascus,Syria,False
24307,2000-04-04,Thailand,North Korea,5.0,3.0,AFC Asian Cup qualification,Bangkok,Thailand,False
24308,2000-04-05,Myanmar,Mongolia,2.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,True
24309,2000-04-05,South Korea,Laos,9.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,False
24310,2000-04-06,Kazakhstan,Palestine,2.0,0.0,AFC Asian Cup qualification,Doha,Qatar,True
24311,2000-04-06,Malaysia,North Korea,1.0,4.0,AFC Asian Cup qualification,Bangkok,Thailand,True
24312,2000-04-06,Pakistan,Jordan,0.0,5.0,AFC Asian Cup qualification,Doha,Qatar,True
24313,2000-04-06,Thailand,Taiwan,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
24314,2000-04-07,Myanmar,Laos,4.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,True
24315,2000-04-07,Djibouti,DR Congo,1.0,1.0,FIFA World Cup qualification,Djibouti,Djibouti,False
24316,2000-04-07,South Korea,Mongolia,6.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,False
24317,2000-04-07,Mauritania,Tunisia,1.0,2.0,FIFA World Cup qualification,Nouakchott,Mauritania,False
24318,2000-04-08,Central African Republic,Zimbabwe,0.0,1.0,FIFA World Cup qualification,Bangui,Central African Republic,False
24319,2000-04-08,Botswana,Zambia,0.0,1.0,FIFA World Cup qualification,Gaborone,Botswana,False
24320,2000-04-08,Fiji,Papua New Guinea,5.0,0.0,Oceania Nations Cup qualification,Suva,Fiji,False
24321,2000-04-08,Guinea-Bissau,Togo,0.0,0.0,FIFA World Cup qualification,Bissau,Guinea-Bissau,False
24322,2000-04-08,Madagascar,Gabon,2.0,0.0,FIFA World Cup qualification,Antananarivo,Madagascar,False
24323,2000-04-08,Malawi,Kenya,2.0,0.0,FIFA World Cup qualification,Blantyre,Malawi,False
24324,2000-04-08,New Caledonia,Solomon Islands,4.0,2.0,Oceania Nations Cup qualification,Suva,Fiji,True
24325,2000-04-08,Pakistan,Kazakhstan,0.0,4.0,AFC Asian Cup qualification,Doha,Qatar,True
24326,2000-04-08,Qatar,Jordan,2.0,2.0,AFC Asian Cup qualification,Doha,Qatar,False
24327,2000-04-08,São Tomé and Príncipe,Sierra Leone,2.0,0.0,FIFA World Cup qualification,São Tomé,São Tomé and Príncipe,False
24328,2000-04-08,Seychelles,Namibia,1.0,1.0,FIFA World Cup qualification,Victoria,Seychelles,False
24329,2000-04-08,Tanzania,Ghana,0.0,1.0,FIFA World Cup qualification,Arusha,Tanzania,False
24330,2000-04-08,Thailand,Malaysia,3.0,2.0,AFC Asian Cup qualification,Bangkok,Thailand,False
24331,2000-04-08,Uganda,Guinea,4.0,4.0,FIFA World Cup qualification,Kampala,Uganda,False
24332,2000-04-09,Benin,Senegal,1.0,1.0,FIFA World Cup qualification,Cotonou,Benin,False
24333,2000-04-09,Cape Verde,Algeria,0.0,0.0,FIFA World Cup qualification,Mindelo,Cape Verde,False
24334,2000-04-09,Chad,Liberia,0.0,1.0,FIFA World Cup qualification,N'Djamena,Chad,False
24335,2000-04-09,Equatorial Guinea,Congo,1.0,3.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False
24336,2000-04-09,Eritrea,Nigeria,0.0,0.0,FIFA World Cup qualification,Asmara,Eritrea,False
24337,2000-04-09,Ethiopia,Burkina Faso,2.0,1.0,FIFA World Cup qualification,Addis Ababa,Ethiopia,False
24338,2000-04-09,Gambia,Morocco,0.0,1.0,FIFA World Cup qualification,Bakau,Gambia,False
24339,2000-04-09,Iran,Bahrain,3.0,0.0,AFC Asian Cup qualification,Tehran,Iran,False
24340,2000-04-09,South Korea,Myanmar,4.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,False
24341,2000-04-09,Laos,Mongolia,2.0,1.0,AFC Asian Cup qualification,Seoul,South Korea,True
24342,2000-04-09,Lesotho,South Africa,0.0,2.0,FIFA World Cup qualification,Maseru,Lesotho,False
24343,2000-04-09,Libya,Mali,3.0,0.0,FIFA World Cup qualification,Tripoli,Libya,False
24344,2000-04-09,Rwanda,Ivory Coast,2.0,2.0,FIFA World Cup qualification,Kigali,Rwanda,False
24345,2000-04-09,Sudan,Mozambique,1.0,0.0,FIFA World Cup qualification,Omdurman,Sudan,False
24346,2000-04-09,Eswatini,Angola,0.0,1.0,FIFA World Cup qualification,Lobamba,Swaziland,False
24347,2000-04-09,Syria,Maldives,2.0,1.0,AFC Asian Cup qualification,Tehran,Iran,True
24348,2000-04-09,Egypt,Mauritius,2.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False
24349,2000-04-10,Fiji,New Caledonia,2.0,1.0,Oceania Nations Cup qualification,Suva,Fiji,False
24350,2000-04-10,Solomon Islands,Vanuatu,2.0,1.0,Oceania Nations Cup qualification,Suva,Fiji,True
24351,2000-04-11,Bahrain,Maldives,1.0,0.0,AFC Asian Cup qualification,Tehran,Iran,True
24352,2000-04-11,Fiji,Vanuatu,4.0,1.0,Oceania Nations Cup qualification,Suva,Fiji,False
24353,2000-04-11,Iran,Syria,1.0,1.0,AFC Asian Cup qualification,Tehran,Iran,False
24354,2000-04-11,New Caledonia,Papua New Guinea,6.0,1.0,Oceania Nations Cup qualification,Suva,Fiji,True
24355,2000-04-12,Ethiopia,DR Congo,1.0,2.0,Friendly,Addis Ababa,Ethiopia,False
24356,2000-04-13,Bahrain,Syria,0.0,1.0,AFC Asian Cup qualification,Tehran,Iran,True
24357,2000-04-13,Iran,Maldives,3.0,0.0,AFC Asian Cup qualification,Tehran,Iran,False
24358,2000-04-13,Solomon Islands,Papua New Guinea,4.0,2.0,Oceania Nations Cup qualification,Suva,Fiji,True
24359,2000-04-13,Vanuatu,New Caledonia,6.0,0.0,Oceania Nations Cup qualification,Suva,Fiji,True
24360,2000-04-15,Fiji,Solomon Islands,2.0,2.0,Oceania Nations Cup qualification,Suva,Fiji,False
24361,2000-04-15,Malawi,Mozambique,2.0,1.0,COSAFA Cup,Blantyre,Malawi,False
24362,2000-04-15,Papua New Guinea,Vanuatu,1.0,4.0,Oceania Nations Cup qualification,Suva,Fiji,True
24363,2000-04-16,Antigua and Barbuda,Bermuda,0.0,0.0,FIFA World Cup qualification,St. John's,Antigua and Barbuda,False
24364,2000-04-16,Bahamas,Haiti,0.0,4.0,FIFA World Cup qualification,Nassau,Bahamas,False
24365,2000-04-16,Barbados,Aruba,4.0,0.0,FIFA World Cup qualification,Bridgetown,Barbados,False
24366,2000-04-16,Belize,El Salvador,1.0,3.0,FIFA World Cup qualification,Orange Walk,Belize,False
24367,2000-04-16,Dominican Republic,Trinidad and Tobago,0.0,1.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,False
24368,2000-04-16,Nicaragua,Honduras,0.0,1.0,FIFA World Cup qualification,Diriamba,Nicaragua,False
24369,2000-04-16,Saint Vincent and the Grenadines,Saint Kitts and Nevis,1.0,0.0,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False
24370,2000-04-16,Suriname,Cuba,0.0,0.0,FIFA World Cup qualification,Paramaribo,Suriname,False
24371,2000-04-16,Uganda,Kenya,2.0,2.0,Friendly,Kampala,Uganda,False
24372,2000-04-19,Cameroon,Somalia,3.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,False
24373,2000-04-19,Mali,Burkina Faso,2.0,1.0,Friendly,Bamako,Mali,False
24374,2000-04-21,Algeria,Cape Verde,2.0,0.0,FIFA World Cup qualification,Annaba,Algeria,False
24375,2000-04-22,Gabon,Madagascar,1.0,0.0,FIFA World Cup qualification,Libreville,Gabon,False
24376,2000-04-22,Kenya,Malawi,0.0,0.0,FIFA World Cup qualification,Nairobi,Kenya,False
24377,2000-04-22,Morocco,Gambia,2.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,False
24378,2000-04-22,Namibia,Seychelles,3.0,0.0,FIFA World Cup qualification,Windhoek,Namibia,False
24379,2000-04-22,Nigeria,Eritrea,4.0,0.0,FIFA World Cup qualification,Lagos,Nigeria,False
24380,2000-04-22,Sierra Leone,São Tomé and Príncipe,4.0,0.0,FIFA World Cup qualification,Freetown,Sierra Leone,False
24381,2000-04-22,South Africa,Lesotho,1.0,0.0,FIFA World Cup qualification,Bloemfontein,South Africa,False
24382,2000-04-22,Saint Kitts and Nevis,Saint Vincent and the Grenadines,1.0,2.0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False
24383,2000-04-22,Tunisia,Mauritania,3.0,0.0,FIFA World Cup qualification,Tunis,Tunisia,False
24384,2000-04-22,Zambia,Botswana,1.0,0.0,FIFA World Cup qualification,Lusaka,Zambia,False
24385,2000-04-23,Angola,Eswatini,7.0,1.0,FIFA World Cup qualification,Luanda,Angola,False
24386,2000-04-23,Bermuda,Antigua and Barbuda,1.0,1.0,FIFA World Cup qualification,Hamilton,Bermuda,False
24387,2000-04-23,Burkina Faso,Ethiopia,3.0,0.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False
24388,2000-04-23,Cameroon,Somalia,3.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,False
24389,2000-04-23,Congo,Equatorial Guinea,2.0,1.0,FIFA World Cup qualification,Pointe-Noire,Congo,False
24390,2000-04-23,DR Congo,Djibouti,9.0,1.0,FIFA World Cup qualification,Kinshasa,DR Congo,False
24391,2000-04-23,Egypt,Mauritius,4.0,2.0,FIFA World Cup qualification,Alexandria,Egypt,False
24392,2000-04-23,Ghana,Tanzania,3.0,2.0,FIFA World Cup qualification,Accra,Ghana,False
24393,2000-04-23,Guinea,Uganda,3.0,0.0,FIFA World Cup qualification,Conakry,Guinea,False
24394,2000-04-23,Ivory Coast,Rwanda,2.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False
24395,2000-04-23,Liberia,Chad,0.0,0.0,FIFA World Cup qualification,Paynesville,Liberia,False
24396,2000-04-23,Mali,Libya,3.0,1.0,FIFA World Cup qualification,Bamako,Mali,False
24397,2000-04-23,Mozambique,Sudan,2.0,1.0,FIFA World Cup qualification,Maputo,Mozambique,False
24398,2000-04-23,Senegal,Benin,1.0,0.0,FIFA World Cup qualification,Dakar,Senegal,False
24399,2000-04-23,Togo,Guinea-Bissau,3.0,0.0,FIFA World Cup qualification,Lomé,Togo,False
24400,2000-04-23,Zimbabwe,Central African Republic,3.0,1.0,FIFA World Cup qualification,Harare,Zimbabwe,False
24401,2000-04-25,Hong Kong,China PR,0.0,1.0,Friendly,Victoria,Hong Kong,False
24402,2000-04-26,Andorra,Belarus,2.0,0.0,Friendly,Sant Julià de Lòria,Andorra,False
24403,2000-04-26,Armenia,Georgia,0.0,0.0,Friendly,Yerevan,Armenia,False
24404,2000-04-26,Austria,Croatia,1.0,2.0,Friendly,Vienna,Austria,False
24405,2000-04-26,Bolivia,Colombia,1.0,1.0,FIFA World Cup qualification,La Paz,Bolivia,False
24406,2000-04-26,Brazil,Ecuador,3.0,2.0,FIFA World Cup qualification,São Paulo,Brazil,False
24407,2000-04-26,Bulgaria,Ukraine,0.0,1.0,Friendly,Sofia,Bulgaria,False
24408,2000-04-26,Chile,Peru,1.0,1.0,FIFA World Cup qualification,Santiago,Chile,False
24409,2000-04-26,Czech Republic,Israel,4.0,1.0,Friendly,Prague,Czech Republic,False
24410,2000-04-26,Denmark,Sweden,0.0,1.0,Friendly,Copenhagen,Denmark,False
24411,2000-04-26,France,Slovenia,3.0,2.0,Friendly,Saint-Denis,France,False
24412,2000-04-26,Germany,Switzerland,1.0,1.0,Friendly,Kaiserslautern,Germany,False
24413,2000-04-26,Republic of Ireland,Greece,0.0,1.0,Friendly,Dublin,Republic of Ireland,False
24414,2000-04-26,Italy,Portugal,2.0,0.0,Friendly,Reggio di Calabria,Italy,False
24415,2000-04-26,South Korea,Japan,1.0,0.0,Friendly,Seoul,South Korea,False
24416,2000-04-26,Liechtenstein,Faroe Islands,0.0,1.0,Friendly,Vaduz,Liechtenstein,False
24417,2000-04-26,Lithuania,Latvia,2.0,1.0,Baltic Cup,Kaunas,Lithuania,False
24418,2000-04-26,Luxembourg,Estonia,1.0,1.0,Friendly,Luxembourg,Luxembourg,False
24419,2000-04-26,North Macedonia,Albania,1.0,0.0,Friendly,Prilep,North Macedonia,False
24420,2000-04-26,Netherlands,Scotland,0.0,0.0,Friendly,Arnhem,Netherlands,False
24421,2000-04-26,Northern Ireland,Hungary,0.0,1.0,Friendly,Belfast,Northern Ireland,False
24422,2000-04-26,Norway,Belgium,0.0,2.0,Friendly,Oslo,Norway,False
24423,2000-04-26,Paraguay,Uruguay,1.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False
24424,2000-04-26,Poland,Finland,0.0,0.0,Friendly,Poznań,Poland,False
24425,2000-04-26,Romania,Cyprus,2.0,0.0,Friendly,Constanţa,Romania,False
24426,2000-04-26,Russia,United States,2.0,0.0,Friendly,Moscow,Russia,False
24427,2000-04-26,San Marino,Moldova,0.0,1.0,Friendly,Serravalle,San Marino,False
24428,2000-04-26,Venezuela,Argentina,0.0,4.0,FIFA World Cup qualification,Maracaibo,Venezuela,False
24429,2000-04-29,Antigua and Barbuda,Dominica,3.0,2.0,Friendly,Road Town,British Virgin Islands,True
24430,2000-04-29,British Virgin Islands,Sint Maarten,0.0,0.0,Friendly,Road Town,British Virgin Islands,False
24431,2000-04-29,South Africa,Mauritius,3.0,0.0,COSAFA Cup,Rustenburg,South Africa,False
24432,2000-04-30,British Virgin Islands,Antigua and Barbuda,1.0,1.0,Friendly,Road Town,British Virgin Islands,False
24433,2000-04-30,Dominica,Sint Maarten,3.0,1.0,Friendly,Road Town,British Virgin Islands,True
24434,2000-05-01,Maldives,Sri Lanka,1.0,1.0,Friendly,Malé,Maldives,False
24435,2000-05-01,Jersey,Guernsey,1.0,0.0,Muratti Vase,St Helier,Jersey,False
24436,2000-05-02,Bangladesh,India,1.0,1.0,Friendly,Malé,Maldives,True
24437,2000-05-04,Cape Verde,Gambia,1.0,1.0,Amílcar Cabral Cup,Praia,Cape Verde,False
24438,2000-05-04,Maldives,Bangladesh,1.0,1.0,Friendly,Malé,Maldives,False
24439,2000-05-05,Guinea,Mali,3.0,1.0,Amílcar Cabral Cup,Praia,Cape Verde,True
24440,2000-05-05,Guinea-Bissau,Mauritania,1.0,0.0,Amílcar Cabral Cup,Praia,Cape Verde,True
24441,2000-05-05,India,Sri Lanka,0.0,1.0,Friendly,Malé,Maldives,True
24442,2000-05-06,Cape Verde,Sierra Leone,1.0,0.0,Amílcar Cabral Cup,Praia,Cape Verde,False
24443,2000-05-06,Gambia,Senegal,1.0,1.0,Amílcar Cabral Cup,Praia,Cape Verde,True
24444,2000-05-07,Antigua and Barbuda,Saint Vincent and the Grenadines,2.0,1.0,FIFA World Cup qualification,St. John's,Antigua and Barbuda,False
24445,2000-05-07,Bangladesh,Sri Lanka,0.0,1.0,Friendly,Malé,Maldives,True
24446,2000-05-07,Cuba,Barbados,1.0,1.0,FIFA World Cup qualification,Havana,Cuba,False
24447,2000-05-07,El Salvador,Guatemala,1.0,1.0,FIFA World Cup qualification,San Salvador,El Salvador,False
24448,2000-05-07,Guinea,Mauritania,1.0,1.0,Amílcar Cabral Cup,Praia,Cape Verde,True
24449,2000-05-07,Honduras,Panama,3.0,1.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False
24450,2000-05-07,Mali,Guinea-Bissau,3.0,2.0,Amílcar Cabral Cup,Praia,Cape Verde,True
24451,2000-05-07,Trinidad and Tobago,Haiti,3.0,1.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
24452,2000-05-08,Cape Verde,Senegal,2.0,2.0,Amílcar Cabral Cup,Praia,Cape Verde,False
24453,2000-05-08,Gambia,Sierra Leone,2.0,2.0,Amílcar Cabral Cup,Praia,Cape Verde,True
24454,2000-05-08,Maldives,India,1.0,0.0,Friendly,Malé,Maldives,False
24455,2000-05-09,Guinea,Guinea-Bissau,2.0,1.0,Amílcar Cabral Cup,Praia,Cape Verde,True
24456,2000-05-09,Mali,Mauritania,2.0,2.0,Amílcar Cabral Cup,Praia,Cape Verde,True
24457,2000-05-10,Maldives,Sri Lanka,1.0,1.0,Friendly,Malé,Maldives,False
24458,2000-05-11,Cape Verde,Guinea,2.0,0.0,Amílcar Cabral Cup,Praia,Cape Verde,False
24459,2000-05-11,Senegal,Mali,2.0,2.0,Amílcar Cabral Cup,Praia,Cape Verde,True
24460,2000-05-13,Jordan,Lebanon,1.0,1.0,Friendly,Limassol,Cyprus,True
24461,2000-05-14,Cape Verde,Senegal,1.0,0.0,Amílcar Cabral Cup,Praia,Cape Verde,False
24462,2000-05-14,Guinea,Mali,2.0,0.0,Amílcar Cabral Cup,Praia,Cape Verde,True
24463,2000-05-14,Jamaica,Panama,0.0,1.0,Friendly,Montego Bay,Jamaica,False
24464,2000-05-14,Zimbabwe,Namibia,3.0,2.0,COSAFA Cup,Harare,Zimbabwe,False
24465,2000-05-18,Thailand,Uzbekistan,2.0,0.0,Friendly,Bangkok,Thailand,False
24466,2000-05-19,Guatemala,Belize,0.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,True
24467,2000-05-19,Haiti,Trinidad and Tobago,1.0,1.0,FIFA World Cup qualification,Port-au-Prince,Haiti,False
24468,2000-05-20,Malawi,Angola,0.0,0.0,COSAFA Cup,Blantyre,Malawi,False
24469,2000-05-21,Saint Vincent and the Grenadines,Antigua and Barbuda,4.0,0.0,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False
24470,2000-05-21,Barbados,Cuba,1.0,1.0,FIFA World Cup qualification,Bridgetown,Barbados,False
24471,2000-05-21,Lebanon,Saudi Arabia,0.0,0.0,Friendly,Zahlé,Lebanon,False
24472,2000-05-21,Panama,Nicaragua,4.0,0.0,FIFA World Cup qualification,Panama City,Panama,False
24473,2000-05-23,Jordan,Kyrgyzstan,2.0,0.0,WAFF Championship,Amman,Jordan,False
24474,2000-05-23,Lebanon,Iraq,1.0,2.0,WAFF Championship,Amman,Jordan,True
24475,2000-05-23,Wales,Brazil,0.0,3.0,Friendly,Cardiff,Wales,False
24476,2000-05-24,Iran,Kazakhstan,3.0,0.0,WAFF Championship,Amman,Jordan,True
24477,2000-05-24,Slovakia,Saudi Arabia,1.0,1.0,Friendly,Nitra,Slovakia,False
24478,2000-05-24,Syria,Palestine,1.0,0.0,WAFF Championship,Amman,Jordan,True
24479,2000-05-25,China PR,Serbia,0.0,2.0,Friendly,Beijing,China PR,False
24480,2000-05-25,Jordan,Iraq,0.0,0.0,WAFF Championship,Amman,Jordan,False
24481,2000-05-25,Kyrgyzstan,Lebanon,0.0,2.0,WAFF Championship,Amman,Jordan,True
24482,2000-05-26,Algeria,Burkina Faso,2.0,0.0,Friendly,Algiers,Algeria,False
24483,2000-05-26,Kazakhstan,Syria,0.0,4.0,WAFF Championship,Amman,Jordan,True
24484,2000-05-26,Palestine,Iran,1.0,1.0,WAFF Championship,Amman,Jordan,True
24485,2000-05-27,Canada,Trinidad and Tobago,1.0,0.0,Friendly,Toronto,Canada,False
24486,2000-05-27,Cuba,Haiti,0.0,1.0,Friendly,Havana,Cuba,False
24487,2000-05-27,England,Brazil,1.0,1.0,Friendly,London,England,False
24488,2000-05-27,Iraq,Kyrgyzstan,4.0,0.0,WAFF Championship,Amman,Jordan,True
24489,2000-05-27,Jamaica,Colombia,0.0,3.0,Friendly,East Rutherford,United States,True
24490,2000-05-27,Jordan,Lebanon,0.0,0.0,WAFF Championship,Amman,Jordan,False
24491,2000-05-27,Netherlands,Romania,2.0,1.0,Friendly,Amsterdam,Netherlands,False
24492,2000-05-27,Norway,Slovakia,2.0,0.0,Friendly,Oslo,Norway,False
24493,2000-05-28,Croatia,France,0.0,2.0,Friendly,Zagreb,Croatia,False
24494,2000-05-28,Iran,Syria,1.0,0.0,WAFF Championship,Amman,Jordan,True
24495,2000-05-28,Kazakhstan,Palestine,3.0,2.0,WAFF Championship,Amman,Jordan,True
24496,2000-05-28,South Korea,Serbia,0.0,0.0,Friendly,Seoul,South Korea,False
24497,2000-05-28,Macau,Hong Kong,0.0,1.0,Friendly,Macau,Macau,False
24498,2000-05-28,Malta,South Africa,0.0,1.0,Friendly,Attard,Malta,False
24499,2000-05-29,Cuba,Haiti,1.0,1.0,Friendly,Havana,Cuba,False
24500,2000-05-30,Canada,Honduras,2.0,1.0,Friendly,Winnipeg,Canada,False
24501,2000-05-30,Republic of Ireland,Scotland,1.0,2.0,Friendly,Dublin,Republic of Ireland,False
24502,2000-05-30,South Korea,Serbia,0.0,0.0,Friendly,Seongnam,South Korea,False
24503,2000-05-31,England,Ukraine,2.0,0.0,Friendly,London,England,False
24504,2000-05-31,Hungary,Saudi Arabia,2.0,2.0,Friendly,Győr,Hungary,False
24505,2000-05-31,Iraq,Syria,0.0,0.0,WAFF Championship,Amman,Jordan,True
24506,2000-05-31,Jordan,Iran,0.0,1.0,WAFF Championship,Amman,Jordan,False
24507,2000-05-31,Russia,Slovakia,1.0,1.0,Friendly,Moscow,Russia,False
24508,2000-05-31,Venezuela,Panama,3.0,1.0,Friendly,San Cristóbal,Venezuela,False
24509,2000-06-01,Botswana,Mozambique,2.0,0.0,Friendly,Mbabane,Swaziland,True
24510,2000-06-01,Eswatini,Lesotho,0.0,1.0,Friendly,Lobamba,Swaziland,False
24511,2000-06-02,Iran,Syria,1.0,0.0,WAFF Championship,Amman,Jordan,True
24512,2000-06-02,Jordan,Iraq,1.0,4.0,WAFF Championship,Amman,Jordan,False
24513,2000-06-02,Lesotho,Mozambique,0.0,0.0,Friendly,Mbabane,Swaziland,True
24514,2000-06-02,Portugal,Wales,3.0,0.0,Friendly,Chaves,Portugal,False
24515,2000-06-02,Singapore,Qatar,1.0,5.0,Friendly,Singapore,Singapore,False
24516,2000-06-02,Eswatini,Botswana,0.0,0.0,Friendly,Mbabane,Swaziland,False
24517,2000-06-03,Algeria,Guinea,4.0,0.0,Friendly,Annaba,Algeria,False
24518,2000-06-03,Denmark,Belgium,2.0,2.0,Friendly,Copenhagen,Denmark,False
24519,2000-06-03,Germany,Czech Republic,3.0,2.0,Friendly,Nuremberg,Germany,False
24520,2000-06-03,Honduras,Haiti,4.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False
24521,2000-06-03,Hungary,Israel,2.0,1.0,Friendly,Budapest,Hungary,False
24522,2000-06-03,Latvia,Finland,1.0,0.0,Friendly,Riga,Latvia,False
24523,2000-06-03,Malta,England,1.0,2.0,Friendly,Attard,Malta,False
24524,2000-06-03,Norway,Italy,1.0,0.0,Friendly,Oslo,Norway,False
24525,2000-06-03,Paraguay,Ecuador,3.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False
24526,2000-06-03,Romania,Greece,2.0,1.0,Friendly,Bucharest,Romania,False
24527,2000-06-03,Slovenia,Saudi Arabia,2.0,0.0,Friendly,Ljubljana,Slovenia,False
24528,2000-06-03,Sweden,Spain,1.0,1.0,Friendly,Gothenburg,Sweden,False
24529,2000-06-03,Uruguay,Chile,2.0,1.0,FIFA World Cup qualification,Montevideo,Uruguay,False
24530,2000-06-03,United States,South Africa,4.0,0.0,USA Cup,Washington,United States,False
24531,2000-06-04,Argentina,Bolivia,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False
24532,2000-06-04,Azerbaijan,Georgia,0.0,0.0,Friendly,Baku,Azerbaijan,False
24533,2000-06-04,Benin,Togo,1.0,2.0,Friendly,Cotonou,Benin,False
24534,2000-06-04,Botswana,Lesotho,1.0,1.0,Friendly,Mbabane,Swaziland,True
24535,2000-06-04,Colombia,Venezuela,3.0,0.0,FIFA World Cup qualification,Bogotá,Colombia,False
